# Per-model hold q on the hand layout for all 6,723 BPMN models in the 15-40 band,
# the population behind results/bpmn_representativeness.py and the paper's 0.87.
# Source: bpmai.tar.gz, sha256 7c40fe0c13f78943f1600f09203c30d83c41fd6c71b81902367bf057a73f947a.
# Funnel: 29,810 models archived; parsers/parse_bpmn.py parses 21,784 (>= 10 nodes, >= 1 edge);
# 13,435 have every edge a BPMN flow or association; data/make_corpus.py --bpmn keeps their
# largest component of 15 to 40 nodes, 6,723 graphs (bpmn_all.txt); data/bpmn.txt is the first 300 by id.
# Each column is the q of `station direct --corpus bpmn_all.txt --weights W`, one weight set:
# overlap 0,1,0,0,0,0,0,0; length 0,0,1,0,0,0,0,0 (--L fit); stress 0,0,0,1,0,0,0,0;
# alignA1 0,0,0,0,0,1,0,0 --align a1; flow 0,0,0,0,0,0,0,1.
id,overlap,length,stress,alignA1,flow
46794258.json,1.000000,0.000000,0.058824,1.000000,0.764706
468326407.json,1.000000,0.000000,0.000000,0.612903,1.000000
468810846.json,1.000000,0.000000,0.000000,1.000000,0.764706
468827455.json,1.000000,0.000000,0.000000,1.000000,0.885714
469291592.json,1.000000,0.000000,0.000000,0.533333,0.466667
469627118.json,1.000000,0.000000,0.000000,1.000000,0.750000
470199887.json,1.000000,0.000000,0.000000,1.000000,0.857143
470346025.json,1.000000,0.000000,0.052632,1.000000,1.000000
470666769.json,1.000000,0.000000,0.055556,0.583333,1.000000
472006119.json,1.000000,0.133333,0.000000,0.733333,1.000000
472026493.json,1.000000,0.000000,0.000000,1.000000,0.904762
47233190.json,1.000000,0.000000,0.000000,0.866667,1.000000
472981862.json,1.000000,0.000000,0.000000,1.000000,0.928571
473219391.json,1.000000,0.032258,0.000000,0.903226,0.709677
473418175.json,1.000000,0.000000,0.000000,0.904762,0.619048
473452229.json,1.000000,0.058824,0.117647,1.000000,0.823529
474044230.json,1.000000,0.000000,0.000000,0.818182,0.909091
474117299.json,1.000000,0.000000,0.000000,0.294118,0.882353
474338644.json,1.000000,0.000000,0.000000,0.875000,0.687500
47452171.json,1.000000,0.000000,0.000000,0.548387,0.935484
474962926.json,1.000000,0.000000,0.000000,0.800000,0.800000
475227172.json,1.000000,0.000000,0.000000,1.000000,1.000000
475400600.json,1.000000,0.000000,0.000000,1.000000,0.920000
475524316.json,1.000000,0.000000,0.000000,1.000000,0.611111
475761844.json,1.000000,0.000000,0.000000,0.807692,0.769231
475771080.json,1.000000,0.000000,0.000000,1.000000,1.000000
476031906.json,0.904762,0.000000,0.000000,0.666667,0.809524
477088174.json,1.000000,0.000000,0.000000,0.916667,0.833333
477128971.json,1.000000,0.000000,0.000000,1.000000,0.600000
477225686.json,1.000000,0.000000,0.000000,0.562500,0.562500
477238901.json,0.888889,0.000000,0.000000,0.148148,1.000000
477464514.json,1.000000,0.000000,0.000000,1.000000,0.913043
477784532.json,1.000000,0.000000,0.000000,0.606061,0.757576
478040695.json,1.000000,0.000000,0.062500,1.000000,1.000000
478283662.json,1.000000,0.040000,0.000000,1.000000,0.720000
478683964.json,1.000000,0.000000,0.000000,0.794872,0.564103
479272413.json,1.000000,0.000000,0.000000,1.000000,0.769231
479277322.json,0.937500,0.000000,0.031250,0.812500,0.750000
479592103.json,1.000000,0.000000,0.000000,0.680000,0.600000
479632787.json,1.000000,0.000000,0.000000,0.314286,0.942857
479658835.json,1.000000,0.000000,0.000000,0.736842,0.894737
480383467.json,1.000000,0.000000,0.000000,0.333333,0.809524
480544161.json,1.000000,0.000000,0.000000,0.875000,0.562500
481057855.json,0.529412,0.058824,0.000000,0.882353,0.705882
481153324.json,1.000000,0.000000,0.000000,0.857143,0.714286
481186764.json,1.000000,0.000000,0.000000,1.000000,0.733333
481516112.json,1.000000,0.000000,0.000000,1.000000,0.562500
482077941.json,0.904762,0.000000,0.000000,0.761905,0.904762
482417501.json,1.000000,0.000000,0.000000,0.285714,0.464286
482588670.json,0.931034,0.000000,0.103448,0.310345,0.931034
482739311.json,1.000000,0.000000,0.000000,1.000000,1.000000
482908681.json,1.000000,0.000000,0.000000,1.000000,0.789474
48300144.json,1.000000,0.000000,0.000000,1.000000,0.857143
483860487.json,1.000000,0.000000,0.000000,1.000000,1.000000
484220582.json,1.000000,0.000000,0.000000,1.000000,0.714286
484249663.json,1.000000,0.000000,0.000000,0.785714,0.857143
484876262.json,1.000000,0.000000,0.000000,1.000000,0.882353
485456195.json,1.000000,0.000000,0.000000,1.000000,0.928571
485985029.json,1.000000,0.000000,0.000000,1.000000,1.000000
486048479.json,1.000000,0.000000,0.000000,0.894737,0.894737
486246009.json,1.000000,0.000000,0.034483,1.000000,0.931034
486427926.json,1.000000,0.000000,0.000000,0.653846,0.846154
486541708.json,1.000000,0.000000,0.000000,1.000000,0.750000
486871863.json,1.000000,0.000000,0.000000,1.000000,0.315789
487983537.json,1.000000,0.000000,0.000000,0.666667,0.866667
488352125.json,1.000000,0.000000,0.037037,0.592593,1.000000
488793349.json,1.000000,0.000000,0.000000,1.000000,0.882353
489792336.json,1.000000,0.000000,0.000000,0.545455,0.590909
489872616.json,1.000000,0.000000,0.000000,0.710526,0.710526
490149667.json,0.916667,0.000000,0.000000,1.000000,1.000000
491891343.json,1.000000,0.000000,0.000000,0.882353,0.882353
492092781.json,1.000000,0.000000,0.000000,0.600000,0.450000
492146810.json,1.000000,0.000000,0.000000,1.000000,0.888889
492358417.json,0.939394,0.000000,0.000000,1.000000,0.939394
49236988.json,1.000000,0.157895,0.000000,0.894737,1.000000
492835707.json,1.000000,0.266667,0.000000,1.000000,1.000000
493044822.json,1.000000,0.000000,0.000000,0.600000,0.520000
493139723.json,1.000000,0.000000,0.000000,0.882353,1.000000
493209950.json,1.000000,0.000000,0.000000,0.766667,0.933333
493300599.json,1.000000,0.000000,0.000000,1.000000,1.000000
493762966.json,1.000000,0.000000,0.000000,0.487179,0.897436
493954959.json,1.000000,0.000000,0.000000,1.000000,0.882353
494165729.json,1.000000,0.000000,0.052632,1.000000,0.894737
494226514.json,1.000000,0.000000,0.000000,0.647059,0.882353
49453140.json,1.000000,0.000000,0.000000,1.000000,0.727273
495172161.json,1.000000,0.000000,0.000000,1.000000,1.000000
495239060.json,1.000000,0.000000,0.000000,0.812500,1.000000
495263587.json,1.000000,0.000000,0.000000,1.000000,1.000000
495448315.json,1.000000,0.000000,0.000000,1.000000,0.900000
495598175.json,0.900000,0.000000,0.000000,1.000000,0.400000
495709302.json,1.000000,0.066667,0.000000,1.000000,0.800000
496444132.json,1.000000,0.000000,0.000000,0.973684,0.894737
496519341.json,1.000000,0.000000,0.060606,0.818182,0.818182
496757960.json,1.000000,0.000000,0.000000,1.000000,0.833333
497496394.json,1.000000,0.000000,0.000000,1.000000,0.500000
497555716.json,1.000000,0.000000,0.041667,1.000000,0.833333
497746317.json,1.000000,0.000000,0.000000,0.880000,0.920000
49860994.json,1.000000,0.000000,0.000000,1.000000,0.805556
498773126.json,1.000000,0.000000,0.000000,0.928571,0.821429
49929924.json,1.000000,0.000000,0.000000,1.000000,1.000000
499448629.json,1.000000,0.000000,0.000000,1.000000,1.000000
499897870.json,1.000000,0.000000,0.000000,1.000000,1.000000
500047239.json,1.000000,0.000000,0.103448,1.000000,0.931034
500220330.json,1.000000,0.000000,0.045455,0.909091,0.772727
500585005.json,1.000000,0.000000,0.000000,0.862069,0.827586
501251822.json,1.000000,0.000000,0.000000,0.459459,0.648649
501501898.json,1.000000,0.000000,0.000000,0.933333,0.466667
501788083.json,1.000000,0.000000,0.000000,1.000000,0.888889
502007064.json,1.000000,0.000000,0.000000,1.000000,1.000000
502950220.json,1.000000,0.000000,0.000000,0.807692,0.769231
503065969.json,1.000000,0.000000,0.000000,0.935484,0.516129
503208111.json,1.000000,0.000000,0.000000,1.000000,0.894737
50357013.json,1.000000,0.000000,0.000000,0.935484,0.709677
503611237.json,1.000000,0.035714,0.000000,1.000000,0.821429
503997498.json,1.000000,0.052632,0.052632,1.000000,1.000000
504420162.json,1.000000,0.000000,0.000000,0.956522,0.826087
504580726.json,1.000000,0.000000,0.000000,1.000000,0.904762
504716645.json,1.000000,0.000000,0.000000,0.892857,0.714286
504782350.json,1.000000,0.000000,0.000000,0.636364,0.772727
504821647.json,1.000000,0.000000,0.000000,0.904762,1.000000
504968812.json,0.942857,0.000000,0.057143,0.657143,0.542857
504986530.json,1.000000,0.000000,0.000000,1.000000,0.935484
5057272.json,1.000000,0.000000,0.000000,0.914286,0.885714
505731512.json,1.000000,0.000000,0.000000,0.944444,0.944444
505814126.json,1.000000,0.000000,0.000000,1.000000,0.687500
505932838.json,1.000000,0.000000,0.000000,0.739130,0.478261
506070162.json,1.000000,0.000000,0.000000,0.823529,0.764706
50612524.json,1.000000,0.000000,0.000000,1.000000,0.875000
506392981.json,1.000000,0.000000,0.000000,0.458333,1.000000
506622794.json,1.000000,0.000000,0.066667,1.000000,1.000000
506736389.json,1.000000,0.000000,0.000000,0.882353,1.000000
506752502.json,1.000000,0.000000,0.000000,0.730769,0.807692
506754367.json,1.000000,0.000000,0.000000,0.875000,1.000000
507199848.json,1.000000,0.000000,0.000000,0.642857,0.857143
507472218.json,1.000000,0.000000,0.000000,0.714286,0.928571
507830109.json,1.000000,0.000000,0.000000,0.789474,0.578947
507925414.json,1.000000,0.133333,0.000000,1.000000,1.000000
5079430.json,1.000000,0.000000,0.000000,0.777778,0.500000
508687411.json,1.000000,0.000000,0.000000,0.842105,0.842105
50870296.json,1.000000,0.000000,0.000000,0.875000,0.812500
509460060.json,1.000000,0.000000,0.000000,1.000000,0.666667
509462308.json,1.000000,0.000000,0.000000,0.454545,1.000000
509937717.json,1.000000,0.000000,0.000000,0.823529,0.764706
510495189.json,1.000000,0.000000,0.000000,0.615385,0.615385
510756802.json,1.000000,0.000000,0.000000,0.862069,0.931034
510922243.json,0.842105,0.000000,0.000000,0.684211,0.894737
511046202.json,1.000000,0.000000,0.000000,1.000000,0.941176
511128144.json,1.000000,0.000000,0.000000,1.000000,0.727273
511136209.json,1.000000,0.000000,0.000000,0.666667,0.818182
511504390.json,1.000000,0.000000,0.000000,1.000000,1.000000
512270120.json,1.000000,0.000000,0.000000,0.500000,0.642857
512387999.json,1.000000,0.000000,0.000000,0.850000,1.000000
512798667.json,1.000000,0.000000,0.000000,0.541667,1.000000
51284981.json,1.000000,0.000000,0.000000,0.925000,0.475000
512877351.json,1.000000,0.000000,0.000000,0.750000,0.650000
512898225.json,1.000000,0.000000,0.000000,0.869565,0.565217
512936561.json,1.000000,0.028571,0.028571,0.657143,0.600000
513044451.json,0.931034,0.034483,0.034483,0.758621,0.413793
513472827.json,1.000000,0.000000,0.000000,0.866667,0.800000
513619196.json,1.000000,0.000000,0.000000,0.806452,0.935484
51367802.json,1.000000,0.000000,0.000000,0.733333,0.866667
51394864.json,0.866667,0.000000,0.000000,1.000000,1.000000
514100698.json,1.000000,0.000000,0.000000,0.466667,0.466667
514296119.json,1.000000,0.000000,0.027778,0.611111,0.583333
514378121.json,1.000000,0.000000,0.000000,1.000000,1.000000
51455438.json,1.000000,0.000000,0.000000,0.695652,0.826087
514920113.json,1.000000,0.000000,0.000000,1.000000,1.000000
514974426.json,1.000000,0.000000,0.000000,0.894737,0.789474
515034785.json,1.000000,0.000000,0.000000,0.565217,0.826087
515588630.json,0.687500,0.000000,0.000000,0.687500,1.000000
515652804.json,1.000000,0.000000,0.000000,0.805556,0.416667
515772279.json,1.000000,0.000000,0.025641,0.743590,0.897436
516092544.json,1.000000,0.000000,0.000000,0.812500,0.875000
516587570.json,1.000000,0.000000,0.000000,0.911765,0.705882
517165854.json,1.000000,0.000000,0.000000,0.611111,0.833333
517288977.json,1.000000,0.000000,0.000000,0.818182,0.939394
517358096.json,1.000000,0.000000,0.000000,0.676471,0.617647
517769947.json,1.000000,0.000000,0.062500,1.000000,0.437500
518489541.json,1.000000,0.000000,0.000000,0.904762,1.000000
518789514.json,1.000000,0.000000,0.000000,1.000000,1.000000
518935123.json,1.000000,0.000000,0.000000,0.636364,0.575758
519407608.json,0.562500,0.000000,0.000000,0.562500,0.875000
519659275.json,1.000000,0.066667,0.000000,1.000000,1.000000
519781157.json,1.000000,0.000000,0.000000,0.650000,0.900000
520015709.json,1.000000,0.400000,0.000000,1.000000,1.000000
520394200.json,1.000000,0.000000,0.000000,0.611111,0.777778
520534862.json,1.000000,0.000000,0.000000,1.000000,0.789474
520988601.json,1.000000,0.000000,0.000000,0.923077,0.692308
521051408.json,1.000000,0.052632,0.000000,0.736842,0.526316
521537224.json,1.000000,0.000000,0.200000,1.000000,1.000000
521857368.json,1.000000,0.000000,0.000000,0.891892,0.945946
522099257.json,1.000000,0.000000,0.000000,0.782609,0.869565
52272805.json,1.000000,0.000000,0.000000,1.000000,1.000000
523082100.json,1.000000,0.000000,0.000000,1.000000,0.764706
523296281.json,1.000000,0.000000,0.000000,1.000000,0.636364
523410214.json,1.000000,0.000000,0.000000,1.000000,0.925926
523982048.json,1.000000,0.000000,0.000000,0.200000,1.000000
524198161.json,1.000000,0.000000,0.000000,1.000000,0.655172
525417464.json,0.777778,0.000000,0.000000,0.166667,0.333333
525464588.json,1.000000,0.100000,0.000000,1.000000,0.900000
5259153.json,1.000000,0.000000,0.000000,0.733333,0.666667
526451393.json,1.000000,0.000000,0.000000,0.526316,0.894737
526539090.json,1.000000,0.000000,0.040000,1.000000,0.920000
527191540.json,1.000000,0.000000,0.058824,0.352941,1.000000
52747489.json,1.000000,0.000000,0.045455,0.818182,0.590909
527626630.json,1.000000,0.176471,0.000000,0.882353,1.000000
528114179.json,1.000000,0.000000,0.025641,0.666667,0.794872
528587370.json,1.000000,0.050000,0.050000,1.000000,0.750000
528611740.json,1.000000,0.000000,0.000000,0.882353,0.882353
528642432.json,1.000000,0.000000,0.047619,0.857143,0.523810
528737692.json,1.000000,0.000000,0.000000,0.550000,1.000000
529325544.json,1.000000,0.000000,0.000000,1.000000,1.000000
529412680.json,1.000000,0.000000,0.000000,0.900000,0.725000
529820238.json,1.000000,0.000000,0.000000,0.625000,0.875000
530135658.json,1.000000,0.000000,0.000000,0.722222,0.888889
530171293.json,0.925926,0.000000,0.000000,0.740741,0.814815
530188395.json,0.923077,0.000000,0.000000,0.653846,0.807692
530335513.json,1.000000,0.000000,0.000000,0.761905,1.000000
530722924.json,0.888889,0.000000,0.000000,0.555556,0.500000
530796280.json,1.000000,0.000000,0.000000,1.000000,0.666667
531537843.json,1.000000,0.000000,0.000000,0.764706,1.000000
531759492.json,1.000000,0.066667,0.000000,1.000000,1.000000
531851670.json,1.000000,0.000000,0.000000,1.000000,0.555556
531926633.json,1.000000,0.000000,0.000000,0.600000,1.000000
532049691.json,1.000000,0.000000,0.000000,1.000000,0.866667
532310795.json,1.000000,0.000000,0.000000,0.931034,1.000000
532449304.json,1.000000,0.000000,0.000000,0.722222,1.000000
532800952.json,1.000000,0.000000,0.000000,1.000000,0.772727
532972927.json,1.000000,0.000000,0.000000,1.000000,0.900000
533898755.json,1.000000,0.000000,0.000000,0.466667,0.733333
533899808.json,1.000000,0.000000,0.066667,1.000000,1.000000
534281866.json,1.000000,0.000000,0.000000,1.000000,0.400000
534490608.json,1.000000,0.000000,0.000000,0.705882,0.764706
534746993.json,1.000000,0.000000,0.000000,0.937500,0.500000
53502681.json,1.000000,0.062500,0.000000,1.000000,0.875000
535058838.json,1.000000,0.000000,0.000000,0.903226,0.870968
535324000.json,1.000000,0.000000,0.000000,1.000000,0.906250
536120041.json,1.000000,0.000000,0.000000,1.000000,1.000000
536121158.json,1.000000,0.000000,0.000000,0.875000,1.000000
536244178.json,1.000000,0.000000,0.000000,1.000000,0.750000
536470927.json,1.000000,0.000000,0.000000,0.550000,0.550000
537022428.json,1.000000,0.000000,0.000000,0.724138,0.862069
53705905.json,1.000000,0.000000,0.000000,0.312500,0.750000
537226295.json,1.000000,0.000000,0.000000,1.000000,0.478261
53729684.json,1.000000,0.000000,0.000000,1.000000,0.870968
537415335.json,0.875000,0.062500,0.000000,0.875000,1.000000
537655918.json,1.000000,0.000000,0.000000,0.482759,0.655172
53818114.json,1.000000,0.000000,0.000000,0.375000,0.708333
538317845.json,1.000000,0.000000,0.000000,0.761905,0.476190
538360573.json,1.000000,0.000000,0.000000,0.937500,0.750000
538750129.json,1.000000,0.000000,0.000000,1.000000,0.687500
539235988.json,0.862069,0.000000,0.034483,0.517241,0.793103
539535464.json,1.000000,0.000000,0.000000,0.350000,0.650000
540089164.json,1.000000,0.000000,0.000000,0.777778,1.000000
540229984.json,1.000000,0.000000,0.000000,1.000000,0.680000
540263013.json,1.000000,0.000000,0.000000,0.368421,0.578947
540474106.json,1.000000,0.000000,0.000000,0.720000,0.920000
540994983.json,1.000000,0.000000,0.030303,0.939394,0.878788
54102841.json,1.000000,0.000000,0.000000,0.473684,0.842105
541212719.json,1.000000,0.000000,0.000000,0.631579,0.684211
541331403.json,1.000000,0.000000,0.000000,1.000000,1.000000
541847420.json,1.000000,0.000000,0.000000,0.653846,0.500000
542162751.json,1.000000,0.000000,0.000000,0.913043,0.913043
54220298.json,1.000000,0.000000,0.000000,0.533333,0.800000
542481008.json,1.000000,0.000000,0.000000,0.550000,0.800000
542857713.json,1.000000,0.000000,0.000000,0.882353,1.000000
542879015.json,1.000000,0.000000,0.000000,0.466667,0.733333
54290509.json,1.000000,0.000000,0.000000,0.750000,0.875000
543167372.json,1.000000,0.000000,0.000000,1.000000,0.894737
543671194.json,1.000000,0.000000,0.000000,0.571429,0.571429
543944006.json,1.000000,0.000000,0.000000,0.823529,0.588235
544336966.json,1.000000,0.000000,0.000000,0.954545,0.818182
54465478.json,1.000000,0.000000,0.000000,0.870968,0.741935
545095267.json,1.000000,0.000000,0.058824,1.000000,1.000000
545274304.json,0.909091,0.045455,0.000000,0.909091,0.909091
545902208.json,1.000000,0.000000,0.000000,0.411765,1.000000
546078940.json,1.000000,0.000000,0.000000,0.840000,0.840000
546170149.json,1.000000,0.000000,0.000000,0.774194,1.000000
54623398.json,1.000000,0.000000,0.000000,0.782609,0.434783
546273010.json,1.000000,0.000000,0.000000,1.000000,0.625000
546555023.json,1.000000,0.000000,0.000000,1.000000,1.000000
546702394.json,1.000000,0.000000,0.000000,0.800000,1.000000
546744071.json,1.000000,0.000000,0.000000,0.636364,1.000000
546894603.json,1.000000,0.000000,0.000000,1.000000,0.714286
546918213.json,1.000000,0.000000,0.000000,1.000000,0.826087
547871660.json,1.000000,0.444444,0.333333,1.000000,1.000000
548182705.json,1.000000,0.000000,0.000000,1.000000,0.882353
54824901.json,1.000000,0.000000,0.055556,0.722222,0.777778
548277413.json,1.000000,0.000000,0.000000,1.000000,0.875000
548506637.json,1.000000,0.000000,0.062500,0.812500,0.750000
548681198.json,1.000000,0.000000,0.000000,1.000000,1.000000
548969048.json,1.000000,0.000000,0.000000,0.838710,0.935484
549115318.json,1.000000,0.000000,0.000000,1.000000,0.800000
549514467.json,1.000000,0.000000,0.000000,0.812500,0.875000
549627616.json,0.888889,0.000000,0.000000,1.000000,0.555556
550212366.json,0.950000,0.025000,0.000000,0.600000,0.725000
550256536.json,1.000000,0.000000,0.000000,0.866667,1.000000
550385899.json,1.000000,0.000000,0.000000,0.571429,0.761905
550859471.json,1.000000,0.000000,0.000000,0.608696,0.652174
551995016.json,1.000000,0.000000,0.000000,1.000000,0.920000
552173644.json,1.000000,0.000000,0.000000,0.833333,0.500000
552255080.json,1.000000,0.000000,0.000000,0.650000,0.700000
552457590.json,1.000000,0.000000,0.000000,1.000000,0.523810
552532016.json,1.000000,0.000000,0.000000,1.000000,1.000000
552580784.json,1.000000,0.000000,0.058824,1.000000,1.000000
55272461.json,1.000000,0.000000,0.000000,0.400000,0.600000
553491096.json,1.000000,0.000000,0.000000,0.578947,0.894737
553744366.json,1.000000,0.000000,0.000000,0.350000,0.800000
553749254.json,1.000000,0.000000,0.000000,1.000000,0.615385
553785795.json,1.000000,0.000000,0.000000,0.884615,0.807692
554012107.json,1.000000,0.000000,0.000000,1.000000,0.600000
554427024.json,1.000000,0.000000,0.000000,0.823529,0.647059
5545657.json,1.000000,0.000000,0.000000,0.187500,0.625000
554678821.json,1.000000,0.000000,0.000000,0.800000,1.000000
555062747.json,1.000000,0.000000,0.000000,1.000000,0.904762
555098217.json,1.000000,0.000000,0.000000,1.000000,0.920000
555220957.json,0.923077,0.000000,0.076923,0.692308,0.692308
555305945.json,1.000000,0.000000,0.000000,1.000000,1.000000
555323653.json,1.000000,0.000000,0.000000,0.894737,0.789474
556226013.json,1.000000,0.000000,0.000000,1.000000,0.923077
556390134.json,1.000000,0.000000,0.000000,0.423077,0.692308
556636389.json,1.000000,0.000000,0.000000,0.718750,1.000000
556653239.json,1.000000,0.000000,0.000000,0.869565,0.913043
557097472.json,1.000000,0.000000,0.000000,0.394737,0.473684
55735257.json,1.000000,0.000000,0.000000,0.678571,0.928571
55750896.json,1.000000,0.000000,0.000000,1.000000,0.769231
558224931.json,0.925926,0.000000,0.000000,0.370370,0.925926
558376236.json,1.000000,0.050000,0.050000,1.000000,1.000000
558420773.json,1.000000,0.000000,0.000000,0.878788,0.909091
558617199.json,1.000000,0.000000,0.000000,0.625000,1.000000
559214503.json,1.000000,0.000000,0.000000,0.750000,0.750000
559224602.json,1.000000,0.000000,0.000000,0.370370,0.740741
559281273.json,1.000000,0.000000,0.000000,0.571429,1.000000
559575849.json,1.000000,0.000000,0.000000,1.000000,0.750000
560757255.json,1.000000,0.200000,0.066667,1.000000,1.000000
561099441.json,1.000000,0.000000,0.000000,0.863636,0.818182
561316624.json,1.000000,0.043478,0.086957,0.782609,0.652174
561678523.json,1.000000,0.000000,0.000000,0.466667,0.400000
561682293.json,1.000000,0.000000,0.000000,1.000000,0.913043
562185506.json,0.904762,0.000000,0.000000,1.000000,0.714286
56231516.json,1.000000,0.000000,0.000000,0.600000,0.866667
562363937.json,1.000000,0.000000,0.000000,1.000000,0.764706
562752915.json,1.000000,0.000000,0.076923,0.884615,0.923077
562804694.json,0.916667,0.000000,0.000000,1.000000,0.916667
563147978.json,1.000000,0.000000,0.000000,1.000000,0.866667
563406984.json,1.000000,0.000000,0.000000,1.000000,0.840000
563815764.json,1.000000,0.523810,0.523810,1.000000,1.000000
563963835.json,1.000000,0.000000,0.000000,1.000000,0.882353
563991158.json,1.000000,0.000000,0.000000,0.823529,0.882353
564449744.json,1.000000,0.000000,0.062500,1.000000,1.000000
564925575.json,1.000000,0.000000,0.000000,0.708333,0.625000
565700054.json,0.866667,0.000000,0.000000,0.866667,1.000000
565701118.json,1.000000,0.117647,0.117647,0.294118,1.000000
566132729.json,1.000000,0.000000,0.000000,0.722222,1.000000
566218887.json,1.000000,0.047619,0.047619,0.857143,1.000000
567134046.json,1.000000,0.000000,0.000000,1.000000,0.764706
567378832.json,1.000000,0.000000,0.000000,0.875000,0.875000
567559037.json,1.000000,0.000000,0.000000,0.655172,0.724138
567780938.json,1.000000,0.000000,0.000000,0.733333,1.000000
568115013.json,1.000000,0.000000,0.000000,1.000000,0.913043
56860775.json,1.000000,0.000000,0.000000,1.000000,1.000000
569090612.json,1.000000,0.000000,0.055556,1.000000,1.000000
569913773.json,1.000000,0.000000,0.000000,1.000000,0.900000
57004912.json,1.000000,0.000000,0.000000,0.708333,0.875000
570562999.json,1.000000,0.000000,0.000000,0.629630,0.814815
571032358.json,1.000000,0.000000,0.000000,0.117647,1.000000
571213784.json,1.000000,0.000000,0.000000,0.736842,0.894737
571595688.json,1.000000,0.000000,0.000000,0.900000,0.900000
571874724.json,1.000000,0.000000,0.066667,1.000000,1.000000
572074318.json,1.000000,0.000000,0.000000,0.742857,0.542857
572213655.json,1.000000,0.000000,0.000000,0.923077,1.000000
572296635.json,1.000000,0.000000,0.000000,1.000000,0.882353
57240403.json,1.000000,0.000000,0.000000,0.851852,0.925926
572455158.json,0.941176,0.000000,0.058824,0.558824,0.882353
57301590.json,1.000000,0.000000,0.000000,0.705882,0.764706
573202591.json,1.000000,0.000000,0.000000,0.774194,0.516129
57349239.json,1.000000,0.000000,0.000000,0.714286,0.428571
57365210.json,0.894737,0.000000,0.000000,1.000000,0.894737
573815019.json,1.000000,0.000000,0.000000,0.880000,0.920000
573916933.json,1.000000,0.000000,0.000000,0.541667,0.833333
574038441.json,1.000000,0.000000,0.000000,0.823529,0.882353
57426430.json,1.000000,0.000000,0.047619,0.809524,0.809524
574455718.json,1.000000,0.000000,0.000000,0.750000,1.000000
575213604.json,1.000000,0.000000,0.000000,1.000000,0.696970
575395425.json,1.000000,0.000000,0.000000,1.000000,0.700000
575720032.json,1.000000,0.066667,0.066667,1.000000,1.000000
57574621.json,1.000000,0.000000,0.000000,1.000000,0.913043
57609615.json,1.000000,0.000000,0.000000,1.000000,0.833333
576222576.json,1.000000,0.000000,0.000000,1.000000,0.466667
576616490.json,1.000000,0.000000,0.000000,1.000000,1.000000
576718955.json,1.000000,0.000000,0.000000,1.000000,0.892857
577067986.json,1.000000,0.000000,0.000000,0.806452,0.645161
577756966.json,1.000000,0.000000,0.000000,1.000000,0.722222
578087045.json,1.000000,0.000000,0.000000,0.764706,1.000000
578172883.json,1.000000,0.000000,0.050000,0.900000,1.000000
578243123.json,1.000000,0.000000,0.000000,0.750000,1.000000
578453807.json,1.000000,0.000000,0.000000,0.615385,0.538462
578616749.json,1.000000,0.041667,0.041667,0.666667,0.416667
578797657.json,1.000000,0.000000,0.000000,0.481481,0.851852
579056150.json,1.000000,0.000000,0.000000,0.655172,0.758621
579281395.json,1.000000,0.000000,0.000000,0.894737,0.684211
579537324.json,1.000000,0.000000,0.000000,1.000000,0.733333
579682718.json,1.000000,0.052632,0.210526,0.736842,1.000000
580079858.json,1.000000,0.000000,0.038462,0.807692,0.923077
580090629.json,1.000000,0.000000,0.000000,0.444444,1.000000
580213224.json,1.000000,0.111111,0.000000,1.000000,1.000000
580341007.json,1.000000,0.000000,0.000000,1.000000,0.678571
580395986.json,1.000000,0.000000,0.000000,1.000000,1.000000
58097953.json,1.000000,0.000000,0.000000,0.666667,0.814815
581256267.json,1.000000,0.000000,0.000000,0.685714,0.857143
581260185.json,1.000000,0.000000,0.000000,0.962963,0.777778
581739092.json,1.000000,0.000000,0.062500,1.000000,1.000000
583397523.json,1.000000,0.000000,0.000000,1.000000,0.777778
583660833.json,1.000000,0.000000,0.000000,0.823529,0.764706
583811703.json,1.000000,0.000000,0.000000,1.000000,1.000000
585022401.json,1.000000,0.045455,0.000000,1.000000,0.681818
585192273.json,1.000000,0.058824,0.000000,1.000000,0.882353
585370520.json,1.000000,0.000000,0.000000,0.684211,0.684211
585458338.json,1.000000,0.000000,0.047619,0.428571,0.428571
586611046.json,1.000000,0.000000,0.000000,0.631579,0.894737
587338496.json,1.000000,0.000000,0.000000,0.820513,0.615385
587507055.json,1.000000,0.000000,0.000000,1.000000,0.368421
588011056.json,1.000000,0.058824,0.235294,0.823529,0.823529
588871272.json,1.000000,0.000000,0.000000,0.392857,0.928571
589134562.json,1.000000,0.000000,0.000000,0.500000,0.600000
589160510.json,1.000000,0.085714,0.257143,1.000000,0.942857
589276550.json,1.000000,0.000000,0.000000,1.000000,0.928571
589392725.json,1.000000,0.111111,0.055556,1.000000,0.888889
589979236.json,1.000000,0.000000,0.000000,1.000000,0.894737
590028106.json,1.000000,0.000000,0.000000,1.000000,0.680000
590203867.json,0.800000,0.000000,0.050000,0.950000,1.000000
590258295.json,1.000000,0.000000,0.000000,0.695652,0.913043
590310594.json,1.000000,0.000000,0.000000,1.000000,0.928571
590923659.json,1.000000,0.000000,0.000000,0.812500,0.750000
591316311.json,0.916667,0.000000,0.000000,1.000000,1.000000
591442020.json,1.000000,0.000000,0.000000,0.973684,0.947368
591487540.json,1.000000,0.000000,0.000000,0.875000,0.791667
